NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
SH3D19,SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418],null,null,0.94361943
ALKBH8,"alkB homolog 8, tRNA methyltransferase [Source:HGNC Symbol;Acc:HGNC:25189]",null,null,0.94354856
DDX46,DEAD-box helicase 46 [Source:HGNC Symbol;Acc:HGNC:18681],null,null,0.9428255
ABCC9,ATP binding cassette subfamily C member 9 [Source:HGNC Symbol;Acc:HGNC:60],null,null,0.9421602
PCDHGA6,"protocadherin gamma subfamily A, 6 [Source:HGNC Symbol;Acc:HGNC:8704]",null,null,0.9417375
LCOR,ligand dependent nuclear receptor corepressor [Source:HGNC Symbol;Acc:HGNC:29503],null,null,0.94166076
PRKAR2A,protein kinase cAMP-dependent type II regulatory subunit alpha [Source:HGNC Symbol;Acc:HGNC:9391],null,null,0.9411885
MAP3K5,mitogen-activated protein kinase kinase kinase 5 [Source:HGNC Symbol;Acc:HGNC:6857],null,null,0.93985033
TMEM47,transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515],null,null,0.93891335
HJURP,Holliday junction recognition protein [Source:HGNC Symbol;Acc:HGNC:25444],null,null,0.9383009
GNPTAB,N-acetylglucosamine-1-phosphate transferase subunits alpha and beta [Source:HGNC Symbol;Acc:HGNC:29670],null,null,0.9372558
PCMTD1,protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30483],null,null,0.93602467
TRAM1L1,translocation associated membrane protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28371],null,null,0.9359338
PDGFRL,platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805],null,null,0.9352823
SDC2,syndecan 2 [Source:HGNC Symbol;Acc:HGNC:10659],null,null,0.9350355
PIK3C2A,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971],null,null,0.9344701
FAM172A,family with sequence similarity 172 member A [Source:HGNC Symbol;Acc:HGNC:25365],null,null,0.9337479
USP9X,ubiquitin specific peptidase 9 X-linked [Source:HGNC Symbol;Acc:HGNC:12632],null,null,0.933556
PTBP3,polypyrimidine tract binding protein 3 [Source:HGNC Symbol;Acc:HGNC:10253],null,null,0.9325153
FKBP9,FKBP prolyl isomerase 9 [Source:HGNC Symbol;Acc:HGNC:3725],null,null,0.9323182
NBAS,NBAS subunit of NRZ tethering complex [Source:HGNC Symbol;Acc:HGNC:15625],null,null,0.9312922
PITPNM2,phosphatidylinositol transfer protein membrane associated 2 [Source:HGNC Symbol;Acc:HGNC:21044],null,null,0.9289815
LUZP2,leucine zipper protein 2 [Source:HGNC Symbol;Acc:HGNC:23206],null,null,0.9283601
CDKL4,cyclin dependent kinase like 4 [Source:HGNC Symbol;Acc:HGNC:19287],null,null,0.9280251
LCA5,lebercilin LCA5 [Source:HGNC Symbol;Acc:HGNC:31923],null,null,0.92774534
AP2B1,adaptor related protein complex 2 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:563],null,null,0.9269683
KCNIP1,potassium voltage-gated channel interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15521],null,null,0.92641145
LGR5,leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504],null,null,0.9256407
ACHE,acetylcholinesterase (Cartwright blood group) [Source:HGNC Symbol;Acc:HGNC:108],null,null,0.9254342
GPRIN3,GPRIN family member 3 [Source:HGNC Symbol;Acc:HGNC:27733],null,null,0.92454344
PCDHGB7,"protocadherin gamma subfamily B, 7 [Source:HGNC Symbol;Acc:HGNC:8714]",null,null,0.9239885
MRE11,"MRE11 homolog, double strand break repair nuclease [Source:HGNC Symbol;Acc:HGNC:7230]",null,null,0.92373455
RAB11FIP2,RAB11 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:29152],null,null,0.92324996
TMEM94,transmembrane protein 94 [Source:HGNC Symbol;Acc:HGNC:28983],null,null,0.9228966
CDH11,cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750],null,null,0.9226618
RABGAP1,RAB GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17155],null,null,0.9224606
STX6,syntaxin 6 [Source:HGNC Symbol;Acc:HGNC:11441],null,null,0.9217231
TMOD2,tropomodulin 2 [Source:HGNC Symbol;Acc:HGNC:11872],null,null,0.9215308
RASA1,RAS p21 protein activator 1 [Source:HGNC Symbol;Acc:HGNC:9871],null,null,0.9211251
COL8A1,collagen type VIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2215],null,null,0.920524
PCDHB3,protocadherin beta 3 [Source:HGNC Symbol;Acc:HGNC:8688],null,null,0.91992706
ADRA2B,adrenoceptor alpha 2B [Source:HGNC Symbol;Acc:HGNC:282],null,null,0.91962045
WWTR1,WW domain containing transcription regulator 1 [Source:HGNC Symbol;Acc:HGNC:24042],null,null,0.9178983
KCNG4,potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697],null,null,0.91775405
PKD1,"polycystin 1, transient receptor potential channel interacting [Source:HGNC Symbol;Acc:HGNC:9008]",null,null,0.9157908
NID1,nidogen 1 [Source:HGNC Symbol;Acc:HGNC:7821],null,null,0.9149599
PITPNC1,phosphatidylinositol transfer protein cytoplasmic 1 [Source:HGNC Symbol;Acc:HGNC:21045],null,null,0.9148032
HELLS,"helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]",null,null,0.9118199
AP1B1,adaptor related protein complex 1 subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:554],null,null,0.9097852
NPNT,nephronectin [Source:HGNC Symbol;Acc:HGNC:27405],null,null,0.9089166
IFT172,intraflagellar transport 172 [Source:HGNC Symbol;Acc:HGNC:30391],null,null,0.90858376
TMTC3,transmembrane O-mannosyltransferase targeting cadherins 3 [Source:HGNC Symbol;Acc:HGNC:26899],null,null,0.9082669
RNF144A,ring finger protein 144A [Source:HGNC Symbol;Acc:HGNC:20457],null,null,0.9075112
PGR,progesterone receptor [Source:HGNC Symbol;Acc:HGNC:8910],null,null,0.90634066
OLFML1,olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473],null,null,0.9054358
WNT2,Wnt family member 2 [Source:HGNC Symbol;Acc:HGNC:12780],null,null,0.9050013
KCNK16,potassium two pore domain channel subfamily K member 16 [Source:HGNC Symbol;Acc:HGNC:14464],null,null,0.9049918
TTC26,tetratricopeptide repeat domain 26 [Source:HGNC Symbol;Acc:HGNC:21882],null,null,0.90474963
PCDHGB2,"protocadherin gamma subfamily B, 2 [Source:HGNC Symbol;Acc:HGNC:8709]",null,null,0.9043735
FREM2,FRAS1 related extracellular matrix 2 [Source:HGNC Symbol;Acc:HGNC:25396],null,null,0.90387917
LRRC32,leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161],null,null,0.90204847
TYRO3,TYRO3 protein tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:12446],null,null,0.9012813
HUS1,HUS1 checkpoint clamp component [Source:HGNC Symbol;Acc:HGNC:5309],null,null,0.90116584
CHRM2,cholinergic receptor muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951],null,null,0.9005694
ENPP5,ectonucleotide pyrophosphatase/phosphodiesterase family member 5 [Source:HGNC Symbol;Acc:HGNC:13717],null,null,0.90043604
KLHL24,kelch like family member 24 [Source:HGNC Symbol;Acc:HGNC:25947],null,null,0.897788
EEF1AKNMT,eEF1A lysine and N-terminal methyltransferase [Source:HGNC Symbol;Acc:HGNC:24248],null,null,0.8977055
GALNT15,polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531],null,null,0.89725107
UFL1,UFM1 specific ligase 1 [Source:HGNC Symbol;Acc:HGNC:23039],null,null,0.89721316
FNDC3B,fibronectin type III domain containing 3B [Source:HGNC Symbol;Acc:HGNC:24670],null,null,0.89699054
GALNT5,polypeptide N-acetylgalactosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4127],null,null,0.89637536
USP5,ubiquitin specific peptidase 5 [Source:HGNC Symbol;Acc:HGNC:12628],null,null,0.8962764
ADAMTS12,ADAM metallopeptidase with thrombospondin type 1 motif 12 [Source:HGNC Symbol;Acc:HGNC:14605],null,null,0.89536256
FOXN3,forkhead box N3 [Source:HGNC Symbol;Acc:HGNC:1928],null,null,0.8953576
MYH7,myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577],null,null,0.89519554
SLC27A6,solute carrier family 27 member 6 [Source:HGNC Symbol;Acc:HGNC:11000],null,null,0.8950042
TRIL,TLR4 interactor with leucine rich repeats [Source:HGNC Symbol;Acc:HGNC:22200],null,null,0.894762
SYNM,synemin [Source:HGNC Symbol;Acc:HGNC:24466],null,null,0.89385384
SCARA3,scavenger receptor class A member 3 [Source:HGNC Symbol;Acc:HGNC:19000],null,null,0.89249337
CSRNP3,cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729],null,null,0.89090997
SCAMP1,secretory carrier membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:10563],null,null,0.8907248
SPHKAP,"SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:HGNC:30619]",null,null,0.89006275
PTPN3,protein tyrosine phosphatase non-receptor type 3 [Source:HGNC Symbol;Acc:HGNC:9655],null,null,0.8891778
WDR7,WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490],null,null,0.88881415
CAND1,cullin associated and neddylation dissociated 1 [Source:HGNC Symbol;Acc:HGNC:30688],null,null,0.88802665
TANC2,"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:HGNC Symbol;Acc:HGNC:30212]",null,null,0.8869689
UBA6,ubiquitin like modifier activating enzyme 6 [Source:HGNC Symbol;Acc:HGNC:25581],null,null,0.88665813
DAG1,dystroglycan 1 [Source:HGNC Symbol;Acc:HGNC:2666],null,null,0.8862373
RBM14-RBM4,RBM14-RBM4 readthrough [Source:HGNC Symbol;Acc:HGNC:38840],null,null,0.8856592
NPLOC4,"NPL4 homolog, ubiquitin recognition factor [Source:HGNC Symbol;Acc:HGNC:18261]",null,null,0.8856121
PDE1A,phosphodiesterase 1A [Source:HGNC Symbol;Acc:HGNC:8774],null,null,0.8848761
DAAM2,dishevelled associated activator of morphogenesis 2 [Source:HGNC Symbol;Acc:HGNC:18143],null,null,0.88477784
SHE,Src homology 2 domain containing E [Source:HGNC Symbol;Acc:HGNC:27004],null,null,0.88461685
PLS3,plastin 3 [Source:HGNC Symbol;Acc:HGNC:9091],null,null,0.8843336
TNPO1,transportin 1 [Source:HGNC Symbol;Acc:HGNC:6401],null,null,0.8829858
FAM83B,family with sequence similarity 83 member B [Source:HGNC Symbol;Acc:HGNC:21357],null,null,0.88244367
SPRED1,sprouty related EVH1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20249],null,null,0.8821842
KLHL3,kelch like family member 3 [Source:HGNC Symbol;Acc:HGNC:6354],null,null,0.8819567
NUDT11,nudix hydrolase 11 [Source:HGNC Symbol;Acc:HGNC:18011],null,null,0.88106865
OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25585],null,null,0.8801933
RCN3,reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145],null,null,0.87925196
CEP170,centrosomal protein 170 [Source:HGNC Symbol;Acc:HGNC:28920],null,null,0.8789119
GUCY1A2,guanylate cyclase 1 soluble subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:4684],null,null,0.8787495
SCUBE1,"signal peptide, CUB domain and EGF like domain containing 1 [Source:HGNC Symbol;Acc:HGNC:13441]",null,null,0.87874615
SGSH,N-sulfoglucosamine sulfohydrolase [Source:HGNC Symbol;Acc:HGNC:10818],null,null,0.8785207
GPATCH2L,G-patch domain containing 2 like [Source:HGNC Symbol;Acc:HGNC:20210],null,null,0.8776053
AGL,"amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase [Source:HGNC Symbol;Acc:HGNC:321]",null,null,0.8774421
CSE1L,chromosome segregation 1 like [Source:HGNC Symbol;Acc:HGNC:2431],null,null,0.8773708
SLC2A3,solute carrier family 2 member 3 [Source:HGNC Symbol;Acc:HGNC:11007],null,null,0.8768827
ATG2B,autophagy related 2B [Source:HGNC Symbol;Acc:HGNC:20187],null,null,0.876347
PKIA,cAMP-dependent protein kinase inhibitor alpha [Source:HGNC Symbol;Acc:HGNC:9017],null,null,0.87625
GDNF,glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232],null,null,0.87568027
TENM3,teneurin transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:29944],null,null,0.87514085
PPP1R13L,protein phosphatase 1 regulatory subunit 13 like [Source:HGNC Symbol;Acc:HGNC:18838],null,null,0.87476647
CYBB,cytochrome b-245 beta chain [Source:HGNC Symbol;Acc:HGNC:2578],null,null,0.8744792
ABI2,abl interactor 2 [Source:HGNC Symbol;Acc:HGNC:24011],null,null,0.8742731
LMX1B,LIM homeobox transcription factor 1 beta [Source:HGNC Symbol;Acc:HGNC:6654],null,null,0.87330407
ZNF521,zinc finger protein 521 [Source:HGNC Symbol;Acc:HGNC:24605],null,null,0.87279165
DNAJA4,DnaJ heat shock protein family (Hsp40) member A4 [Source:HGNC Symbol;Acc:HGNC:14885],null,null,0.8725309
MSH2,mutS homolog 2 [Source:HGNC Symbol;Acc:HGNC:7325],null,null,0.87125254
TP53INP1,tumor protein p53 inducible nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:18022],null,null,0.87098557
NUP188,nucleoporin 188 [Source:HGNC Symbol;Acc:HGNC:17859],null,null,0.87070644
PRKCI,protein kinase C iota [Source:HGNC Symbol;Acc:HGNC:9404],null,null,0.8707043
DKK2,dickkopf WNT signaling pathway inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:2892],null,null,0.8704664
FGF10,fibroblast growth factor 10 [Source:HGNC Symbol;Acc:HGNC:3666],null,null,0.8696915
TBC1D16,TBC1 domain family member 16 [Source:HGNC Symbol;Acc:HGNC:28356],null,null,0.8692971
NDST1,N-deacetylase and N-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:7680],null,null,0.869164
RPS6KA2,ribosomal protein S6 kinase A2 [Source:HGNC Symbol;Acc:HGNC:10431],null,null,0.86878234
ZNF562,zinc finger protein 562 [Source:HGNC Symbol;Acc:HGNC:25950],null,null,0.86837375
FBN1,fibrillin 1 [Source:HGNC Symbol;Acc:HGNC:3603],null,null,0.8681504
SCN11A,sodium voltage-gated channel alpha subunit 11 [Source:HGNC Symbol;Acc:HGNC:10583],null,null,0.86807555
PDGFRA,platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803],null,null,0.8678534
CNOT6,CCR4-NOT transcription complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:14099],null,null,0.86625457
NSUN5,NOP2/Sun RNA methyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:16385],null,null,0.866238
CHM,CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940],null,null,0.8649194
RFTN2,raftlin family member 2 [Source:HGNC Symbol;Acc:HGNC:26402],null,null,0.86487544
WSCD1,WSC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29060],null,null,0.8648602
AMIGO1,adhesion molecule with Ig like domain 1 [Source:HGNC Symbol;Acc:HGNC:20824],null,null,0.8647884
TMTC1,transmembrane O-mannosyltransferase targeting cadherins 1 [Source:HGNC Symbol;Acc:HGNC:24099],null,null,0.8646546
KIAA1522,KIAA1522 [Source:HGNC Symbol;Acc:HGNC:29301],null,null,0.86461496
ARHGEF17,Rho guanine nucleotide exchange factor 17 [Source:HGNC Symbol;Acc:HGNC:21726],null,null,0.8640036
XPR1,xenotropic and polytropic retrovirus receptor 1 [Source:HGNC Symbol;Acc:HGNC:12827],null,null,0.8639524
SNX29,sorting nexin 29 [Source:HGNC Symbol;Acc:HGNC:30542],null,null,0.8638669
PALM2AKAP2,PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529],null,null,0.86368835
GAD2,glutamate decarboxylase 2 [Source:HGNC Symbol;Acc:HGNC:4093],null,null,0.86234856
AKAP11,A-kinase anchoring protein 11 [Source:HGNC Symbol;Acc:HGNC:369],null,null,0.8620744
GPSM2,G protein signaling modulator 2 [Source:HGNC Symbol;Acc:HGNC:29501],null,null,0.86178565
DCHS1,dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681],null,null,0.86156076
GRHPR,glyoxylate and hydroxypyruvate reductase [Source:HGNC Symbol;Acc:HGNC:4570],null,null,0.86073834
GABPA,GA binding protein transcription factor subunit alpha [Source:HGNC Symbol;Acc:HGNC:4071],null,null,0.860572
CNKSR2,connector enhancer of kinase suppressor of Ras 2 [Source:HGNC Symbol;Acc:HGNC:19701],null,null,0.86001396
DENND11,DENN domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29472],null,null,0.85994935
SOX6,SRY-box transcription factor 6 [Source:HGNC Symbol;Acc:HGNC:16421],null,null,0.85972124
MNT,MAX network transcriptional repressor [Source:HGNC Symbol;Acc:HGNC:7188],null,null,0.85961705
CAPRIN1,cell cycle associated protein 1 [Source:HGNC Symbol;Acc:HGNC:6743],null,null,0.85944676
FAM122B,family with sequence similarity 122B [Source:HGNC Symbol;Acc:HGNC:30490],null,null,0.85934806
SRRM1,serine and arginine repetitive matrix 1 [Source:HGNC Symbol;Acc:HGNC:16638],null,null,0.85910046
PDE7B,phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792],null,null,0.8590074
SLC36A4,solute carrier family 36 member 4 [Source:HGNC Symbol;Acc:HGNC:19660],null,null,0.85878897
C1S,complement C1s [Source:HGNC Symbol;Acc:HGNC:1247],null,null,0.8587148
FSTL4,follistatin like 4 [Source:HGNC Symbol;Acc:HGNC:21389],null,null,0.85783464
TNFRSF19,TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915],null,null,0.85719776
PPFIBP1,PPFIA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9249],null,null,0.8566163
COG5,component of oligomeric golgi complex 5 [Source:HGNC Symbol;Acc:HGNC:14857],null,null,0.8557682
PLEKHH2,"pleckstrin homology, MyTH4 and FERM domain containing H2 [Source:HGNC Symbol;Acc:HGNC:30506]",null,null,0.8556974
LRRC55,leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:HGNC:32324],null,null,0.85560924
PCDHGA9,"protocadherin gamma subfamily A, 9 [Source:HGNC Symbol;Acc:HGNC:8707]",null,null,0.85393894
FZD2,frizzled class receptor 2 [Source:HGNC Symbol;Acc:HGNC:4040],null,null,0.85393596
PTDSS2,phosphatidylserine synthase 2 [Source:HGNC Symbol;Acc:HGNC:15463],null,null,0.8532687
CAMK1D,calcium/calmodulin dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341],null,null,0.8529396
DCLK3,doublecortin like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19005],null,null,0.8528725
MPEG1,macrophage expressed 1 [Source:HGNC Symbol;Acc:HGNC:29619],null,null,0.85285264
GJC2,gap junction protein gamma 2 [Source:HGNC Symbol;Acc:HGNC:17494],null,null,0.8523958
KLHL7,kelch like family member 7 [Source:HGNC Symbol;Acc:HGNC:15646],null,null,0.8523789
SIK3,SIK family kinase 3 [Source:HGNC Symbol;Acc:HGNC:29165],null,null,0.85230136
BCAM,basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722],null,null,0.8521022
CYSLTR1,cysteinyl leukotriene receptor 1 [Source:HGNC Symbol;Acc:HGNC:17451],null,null,0.8520315
ANAPC1,anaphase promoting complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:19988],null,null,0.8516483
WASHC5,WASH complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:28984],null,null,0.851617
DIRAS2,DIRAS family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:19323],null,null,0.8512998
CHRM3,cholinergic receptor muscarinic 3 [Source:HGNC Symbol;Acc:HGNC:1952],null,null,0.850669
APC2,APC regulator of WNT signaling pathway 2 [Source:HGNC Symbol;Acc:HGNC:24036],null,null,0.84970033
IPO7,importin 7 [Source:HGNC Symbol;Acc:HGNC:9852],null,null,0.8491096
ALDH18A1,aldehyde dehydrogenase 18 family member A1 [Source:HGNC Symbol;Acc:HGNC:9722],null,null,0.8490864
MEIS2,Meis homeobox 2 [Source:HGNC Symbol;Acc:HGNC:7001],null,null,0.8489404
PRRG1,proline rich and Gla domain 1 [Source:HGNC Symbol;Acc:HGNC:9469],null,null,0.8482112
TMEM26,transmembrane protein 26 [Source:HGNC Symbol;Acc:HGNC:28550],null,null,0.8481912
CPED1,cadherin like and PC-esterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26159],null,null,0.84809804
KCNJ3,potassium inwardly rectifying channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264],null,null,0.8476165
PRKD3,protein kinase D3 [Source:HGNC Symbol;Acc:HGNC:9408],null,null,0.84595805
UBN1,ubinuclein 1 [Source:HGNC Symbol;Acc:HGNC:12506],null,null,0.84576386
FAM189A1,family with sequence similarity 189 member A1 [Source:HGNC Symbol;Acc:HGNC:29075],null,null,0.84550077
GRB14,growth factor receptor bound protein 14 [Source:HGNC Symbol;Acc:HGNC:4565],null,null,0.84509116
SPATA13,spermatogenesis associated 13 [Source:HGNC Symbol;Acc:HGNC:23222],null,null,0.84362
MYO16,myosin XVI [Source:HGNC Symbol;Acc:HGNC:29822],null,null,0.84336764
ZC4H2,zinc finger C4H2-type containing [Source:HGNC Symbol;Acc:HGNC:24931],null,null,0.84323084
SLC11A1,solute carrier family 11 member 1 [Source:HGNC Symbol;Acc:HGNC:10907],null,null,0.84319484
PANK3,pantothenate kinase 3 [Source:HGNC Symbol;Acc:HGNC:19365],null,null,0.8425924
MAMDC2,MAM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23673],null,null,0.8418278
PHTF1,putative homeodomain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8939],null,null,0.8418075
ZFX,zinc finger protein X-linked [Source:HGNC Symbol;Acc:HGNC:12869],null,null,0.84177774
SLC25A12,solute carrier family 25 member 12 [Source:HGNC Symbol;Acc:HGNC:10982],null,null,0.8407639
AC005747.1,growth arrest specific 7 [Source:NCBI gene;Acc:8522],null,null,0.8398082
EDNRA,endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179],null,null,0.8391573
PDZD7,PDZ domain containing 7 [Source:HGNC Symbol;Acc:HGNC:26257],null,null,0.8389734
MAST2,microtubule associated serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:19035],null,null,0.8373548
RXRA,retinoid X receptor alpha [Source:HGNC Symbol;Acc:HGNC:10477],null,null,0.83665293
SNCAIP,synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139],null,null,0.8363433
CNNM2,cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103],null,null,0.8359125
SEC23A,"Sec23 homolog A, coat complex II component [Source:HGNC Symbol;Acc:HGNC:10701]",null,null,0.83586293
LTBP1,latent transforming growth factor beta binding protein 1 [Source:HGNC Symbol;Acc:HGNC:6714],null,null,0.8358193
MINAR2,membrane integral NOTCH2 associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:33914],null,null,0.8334555
IARS1,isoleucyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:5330],null,null,0.83345187
